0.0406379 0.0155808
0.0406379 -0.0155808
-0.0148722 -0.00741417
-0.0148722 0.00741417
-6.7505e-05 -0.0132532
-6.7505e-05 0.0132532
0.0136266 0.00563542
0.0136266 -0.00563542
-0.0164533 -0.0531499
-0.0164533 0.0531499
0.0122557 0.0118293
0.0122557 -0.0118293
-0.0396819 0.0226443
-0.0201638 0.0357394
-0.000208438 0.048682
-0.000208438 -0.048682
-0.0201638 -0.0357394
-0.0396819 -0.0226443
-0.0456898 -0.00938297
-0.0267345 0.00341192
-0.00735697 0.0160774
0.0124384 0.0285949
0.0326465 0.0409455
0.0326465 -0.0409455
0.0124384 -0.0285949
-0.00735697 -0.0160774
-0.0267345 -0.00341192
-0.0456898 0.00938297
-0.0330461 -0.0280709
-0.0142094 -0.0156911
0.00503176 -0.00343674
0.0246725 0.00867471
0.0447071 0.0206253
0.0447071 -0.0206253
0.0246725 -0.00867471
0.00503176 0.00343674
-0.0142094 0.0156911
-0.0330461 0.0280709
-0.0208108 -0.0466504
-0.00208886 -0.0346688
0.0170207 -0.022808
0.0365126 -0.0110847
0.0563807 0.000484338
0.0563807 -0.000484338
0.0365126 0.0110847
0.0170207 0.022808
-0.00208886 0.0346688
-0.0208108 0.0466504
0.00964386 -0.0535257
0.0286271 -0.042042
0.0479764 -0.0306898
0.0479764 0.0306898
0.0286271 0.042042
0.00964386 0.0535257
0.0496736 0.0266091
0.0496736 -0.0266091
-0.0234775 0.0427269
-0.0234775 -0.0427269
0.0245544 0.0362323
0.0245544 -0.0362323
0.00305194 -0.0556327
0.00305194 0.0556327
-0.0208537 0.0330712
0.0235656 0.0395891
0.0235656 -0.0395891
-0.0208537 -0.0330712
-0.0133542 -0.010377
0.0291582 -0.0038263
0.0291582 0.0038263
-0.0133542 0.010377
-0.00595264 -0.0519861
0.0348459 -0.0454674
0.0348459 0.0454674
-0.00595264 0.0519861
-0.0154408 -0.0394539
-0.0154408 0.0394539
0.0204659 0.0417999
0.0204659 -0.0417999
-0.0468397 -0.0236514
0.0175094 -0.0235408
0.0175094 0.0235408
-0.0468397 0.0236514
0.0297138 0.00476452
0.0297138 -0.00476452
0.0273434 -0.0454588
0.0273434 0.0454588
-0.0222835 -0.0279118
-0.0222835 0.0279118
-0.0521271 -0.0197602
-0.0519582 -0.0131758
-0.0518567 -0.00658859
-0.0518229 0
-0.0518567 0.00658859
-0.0519582 0.0131758
-0.0521271 0.0197602
-0.0460621 -0.0332558
-0.045752 -0.0266133
-0.0455106 -0.019965
-0.0453381 -0.0133124
-0.0452346 -0.00665692
-0.0452001 0
-0.0452346 0.00665692
-0.0453381 0.0133124
-0.0455106 0.019965
-0.045752 0.0266133
-0.0460621 0.0332558
-0.0397751 -0.0403083
-0.0393884 -0.0336038
-0.0390718 -0.0268919
-0.0388253 -0.0201741
-0.0386491 -0.0134519
-0.0385434 -0.00672669
-0.0385081 0
-0.0385434 0.00672669
-0.0386491 0.0134519
-0.0388253 0.0201741
-0.0390718 0.0268919
-0.0393884 0.0336038
-0.0397751 0.0403083
-0.0330396 -0.0407344
-0.0326448 -0.0339593
-0.0323213 -0.0271765
-0.0320696 -0.0203877
-0.0318897 -0.0135944
-0.0317817 -0.00679794
-0.0317457 0
-0.0317817 0.00679794
-0.0318897 0.0135944
-0.0320696 0.0203877
-0.0323213 0.0271765
-0.0326448 0.0339593
-0.0330396 0.0407344
-0.026709 -0.0480074
-0.0262329 -0.0411695
-0.0258296 -0.0343223
-0.0254992 -0.0274672
-0.0252421 -0.0206059
-0.0250583 -0.0137399
-0.024948 -0.00687072
-0.0249112 0
-0.024948 0.00687072
-0.0250583 0.0137399
-0.0252421 0.0206059
-0.0254992 0.0274672
-0.0258296 0.0343223
-0.0262329 0.0411695
-0.026709 0.0480074
-0.0198398 -0.0485253
-0.0193534 -0.041614
-0.0189414 -0.0346931
-0.0186039 -0.0277641
-0.0183412 -0.0208287
-0.0181535 -0.0138885
-0.0180408 -0.00694506
-0.0180032 0
-0.0180408 0.00694506
-0.0181535 0.0138885
-0.0183412 0.0208287
-0.0186039 0.0277641
-0.0189414 0.0346931
-0.0193534 0.041614
-0.0198398 0.0485253
-0.0134691 -0.0560292
-0.0128965 -0.0490544
-0.0123996 -0.0420681
-0.0119786 -0.0350719
-0.0116338 -0.0280675
-0.0113654 -0.0210564
-0.0111736 -0.0140404
-0.0110584 -0.00702102
-0.01102 0
-0.0110584 0.00702102
-0.0111736 0.0140404
-0.0113654 0.0210564
-0.0116338 0.0280675
-0.0119786 0.0350719
-0.0123996 0.0420681
-0.0128965 0.0490544
-0.0134691 0.0560292
-0.00646271 -0.0566461
-0.00587765 -0.0495951
-0.00536986 -0.0425321
-0.00493965 -0.0354591
-0.00458729 -0.0283775
-0.00431301 -0.0212891
-0.00411697 -0.0141956
-0.0039993 -0.00709863
-0.00396007 0
-0.0039993 0.00709863
-0.00411697 0.0141956
-0.00431301 0.0212891
-0.00458729 0.0283775
-0.00493965 0.0354591
-0.00536986 0.0425321
-0.00587765 0.0495951
-0.00646271 0.0566461
0.000620602 -0.0572765
0.00121853 -0.0501475
0.0017375 -0.0430063
0.00217718 -0.0358547
0.00253731 -0.0286943
0.00281764 -0.0215268
0.003018 -0.0143541
0.00313827 -0.00717795
0.00317837 0
0.00313827 0.00717795
0.003018 0.0143541
0.00281764 0.0215268
0.00253731 0.0286943
0.00217718 0.0358547
0.0017375 0.0430063
0.00121853 0.0501475
0.000620602 0.0572765
0.00839367 -0.0507122
0.00892415 -0.043491
0.00937359 -0.036259
0.0097417 -0.0290181
0.0100283 -0.0217699
0.0102331 -0.0145163
0.010356 -0.00725903
0.010397 0
0.010356 0.00725903
0.0102331 0.0145163
0.0100283 0.0217699
0.0097417 0.0290181
0.00937359 0.036259
0.00892415 0.043491
0.00839367 0.0507122
0.0156495 -0.0512894
0.0161918 -0.0439865
0.0166513 -0.0366724
0.0170277 -0.0293491
0.0173206 -0.0220183
0.01753 -0.014682
0.0176557 -0.00734192
0.0176976 0
0.0176557 0.00734192
0.01753 0.014682
0.0173206 0.0220183
0.0170277 0.0293491
0.0166513 0.0366724
0.0161918 0.0439865
0.0156495 0.0512894
0.0229879 -0.0518796
0.0235424 -0.044493
0.0240122 -0.037095
0.024397 -0.0296875
0.0246966 -0.0222723
0.0249107 -0.0148514
0.0250392 -0.00742667
0.0250821 0
0.0250392 0.00742667
0.0249107 0.0148514
0.0246966 0.0222723
0.024397 0.0296875
0.0240122 0.037095
0.0235424 0.044493
0.0229879 0.0518796
0.0309776 -0.045011
0.0314581 -0.0375272
0.0318516 -0.0300336
0.032158 -0.0225321
0.032377 -0.0150247
0.0325084 -0.00751334
0.0325523 0
0.0325084 0.00751334
0.032377 0.0150247
0.032158 0.0225321
0.0318516 0.0300336
0.0314581 0.0375272
